user_id,method,gt_size,history_size,seed_size,precision@5,recall@5,ndcg@5,map@5,precision@10,recall@10,ndcg@10,map@10
169465,cooccurrence,17,65,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169465,hybrid,17,65,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169527,popularity,3,18,2,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.14126697285982898,0.037037037037037035
169527,cooccurrence,3,18,2,0.2,0.3333333333333333,0.18154179253735267,0.06666666666666667,0.1,0.3333333333333333,0.18154179253735267,0.06666666666666667
169527,hybrid,3,18,2,0.2,0.3333333333333333,0.18154179253735267,0.06666666666666667,0.1,0.3333333333333333,0.18154179253735267,0.06666666666666667
170554,popularity,1,111,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170554,cooccurrence,1,111,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170554,hybrid,1,111,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171578,popularity,4,124,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171578,cooccurrence,4,124,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171578,hybrid,4,124,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171655,popularity,1,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171655,cooccurrence,1,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171655,hybrid,1,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171680,popularity,6,83,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171680,cooccurrence,6,83,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171680,hybrid,6,83,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172984,popularity,5,12,7,0.2,0.2,0.3391602052736161,0.2,0.1,0.2,0.3391602052736161,0.2
172984,cooccurrence,5,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172984,hybrid,5,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173474,popularity,9,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173474,cooccurrence,9,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173474,hybrid,9,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175964,popularity,4,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175964,cooccurrence,4,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175964,hybrid,4,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176281,popularity,2,87,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176281,cooccurrence,2,87,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176281,hybrid,2,87,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176436,popularity,10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176436,cooccurrence,10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176436,hybrid,10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176828,popularity,4,107,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176828,cooccurrence,4,107,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176828,hybrid,4,107,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176849,popularity,7,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176849,cooccurrence,7,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176849,hybrid,7,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
